YEAR	MONTH	POS	PKG_SA	MER_AGN	x	ONLINE_OFFLN_IND	DEST_AIRPT_IATA_REGN_NAME	DOM_INTL_IND	REV_ADJ_FACTR_%	REV_ADJ_FACTR_UNIT	COS_ADJ_FACTR_%	COS_ADJ_FACTR_UNIT	VCOS_ADJ_FACTR_%	VCOS_ADJ_FACTR_UNIT	MESOLOY_ADJ_FACTR_%	MESOLOY_ADJ_FACTR_UNIT	MESO_ADJ_FACTR_%	MESO_ADJ_FACTR_UNIT	LOYALTY_ADJ_FACTR_%	LOYALTY_ADJ_FACTR_UNIT	OTHER_ADJ_FACTR_%	OTHER_ADJ_FACTR_UNIT	BEC_ADJ_FACTR_UNIT
2017	10	Expedia NO	Standalone	Agency	Lodging	Online	NA	NA	0.100016	0	0.007844	0	-0.003315	0	-0.003315	0	0.002172	0	-0.005487	0	0.020989	0	0
2017	10	Expedia NO	Standalone	Direct Agency	Lodging	Offline	NA	NA	-0.003184	0	0.007844	0	-0.003315	0	-0.003315	0	0.002172	0	-0.005487	0	0.000131	0	0
2017	10	Expedia NO	Standalone	Direct Agency	Lodging	Online	NA	NA	-0.003184	0	0.007844	0	-0.003315	0	-0.003315	0	0.002172	0	-0.005487	0	0.000131	0	0
2017	10	Expedia NO	Standalone	Merchant	Car	Offline	NA	NA	0.079417	0	0.009454	0	-0.005537	0	-0.005537	0	0.001984	0	-0.007522	0	0.084954	0	0
2017	10	Expedia NO	Standalone	Merchant	Car	Online	NA	NA	0.079417	0	0.009454	0	-0.005537	0	-0.005537	0	0.001984	0	-0.007522	0	0.084954	0	0
2017	10	Expedia NO	Standalone	Merchant	DestSvc	Offline	NA	NA	-0.031137	0	0.028224	0	-0.007109	0	-0.007109	0	0	0	-0.007109	0	-0.024028	0	0
2017	10	Expedia NO	Standalone	Merchant	DestSvc	Online	NA	NA	-0.031137	0	0.028224	0	-0.007109	0	-0.007109	0	0	0	-0.007109	0	-0.024028	0	0
2017	10	Expedia NO	Standalone	Merchant	Insurance	Offline	NA	NA	0.00024	0	0.008035	0	0	0	0	0	0	0	0	0	0.00024	0	0
2017	10	Expedia NO	Standalone	Merchant	Insurance	Online	NA	NA	0.00024	0	0.008035	0	0	0	0	0	0	0	0	0	0.00024	0	0
2017	10	Expedia NO	Standalone	Merchant	Lodging	Offline	NA	NA	0.003813	0	0.005342	0	-0.003315	0	-0.003315	0	0.002172	0	-0.005487	0	0.004686	0	0
2017	10	Expedia NO	Standalone	Merchant	Lodging	Online	NA	NA	0.003813	0	0.005342	0	-0.003315	0	-0.003315	0	0.002172	0	-0.005487	0	0.004686	0	0
2017	11	Expedia NO	Package	Merchant	Car	Offline	NA	NA	0.018449	0	0.056539	0	-0.003832	0	-0.003832	0	0.003081	0	-0.006913	0	0.022281	0	0
2017	11	Expedia NO	Package	Merchant	Car	Online	NA	NA	0.018449	0	0.056539	0	-0.003832	0	-0.003832	0	0.003081	0	-0.006913	0	0.022281	0	0
2017	11	Expedia NO	Package	Merchant	DestSvc	Offline	NA	NA	0.000545	0	0.015622	0	-0.003832	0	-0.003832	0	0.003081	0	-0.006913	0	0.004377	0	0
2017	11	Expedia NO	Package	Merchant	DestSvc	Online	NA	NA	0.000545	0	0.015622	0	-0.003832	0	-0.003832	0	0.003081	0	-0.006913	0	0.004377	0	0
2017	11	Expedia NO	Package	Merchant	Insurance	Offline	NA	NA	0.174989	0	0.015412	0	0.003081	0	0.003081	0	0.003081	0	0	0	0.171908	0	0
2017	11	Expedia NO	Package	Merchant	Insurance	Online	NA	NA	0.174989	0	0.015412	0	0.003081	0	0.003081	0	0.003081	0	0	0	0.171908	0	0
2017	11	Expedia NO	Package	Merchant	Lodging	Offline	NA	NA	0.001053	0	0.018444	0	-0.003832	0	-0.003832	0	0.003081	0	-0.006913	0	0.002292	0	0
2017	11	Expedia NO	Package	Merchant	Lodging	Online	NA	NA	0.001053	0	0.018444	0	-0.003832	0	-0.003832	0	0.003081	0	-0.006913	0	0.002292	0	0
2017	11	Expedia NO	Standalone	Agency	Car	Offline	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	11	Expedia NO	Standalone	Agency	Car	Online	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	11	Expedia NO	Standalone	Agency	Cruise	Offline	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	11	Expedia NO	Standalone	Agency	Cruise	Online	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	11	Expedia NO	Standalone	Agency	Lodging	Offline	NA	NA	0.100016	0	0.008546	0	-0.003315	0	-0.003315	0	0.002172	0	-0.005487	0	0.020989	0	0
2017	11	Expedia NO	Standalone	Agency	Lodging	Online	NA	NA	0.100016	0	0.008546	0	-0.003315	0	-0.003315	0	0.002172	0	-0.005487	0	0.020989	0	0
2017	11	Expedia NO	Standalone	Direct Agency	Lodging	Offline	NA	NA	-0.003184	0	0.008546	0	-0.003315	0	-0.003315	0	0.002172	0	-0.005487	0	0.000131	0	0
2017	11	Expedia NO	Standalone	Direct Agency	Lodging	Online	NA	NA	-0.003184	0	0.008546	0	-0.003315	0	-0.003315	0	0.002172	0	-0.005487	0	0.000131	0	0
2017	11	Expedia NO	Standalone	Merchant	Car	Offline	NA	NA	0.079417	0	0.0092	0	-0.005537	0	-0.005537	0	0.001984	0	-0.007522	0	0.084954	0	0
2017	11	Expedia NO	Standalone	Merchant	Car	Online	NA	NA	0.079417	0	0.0092	0	-0.005537	0	-0.005537	0	0.001984	0	-0.007522	0	0.084954	0	0
2017	11	Expedia NO	Standalone	Merchant	DestSvc	Offline	NA	NA	-0.031242	0	0.033345	0	-0.007109	0	-0.007109	0	0	0	-0.007109	0	-0.024134	0	0
2017	11	Expedia NO	Standalone	Merchant	DestSvc	Online	NA	NA	-0.031242	0	0.033345	0	-0.007109	0	-0.007109	0	0	0	-0.007109	0	-0.024134	0	0
2017	11	Expedia NO	Standalone	Merchant	Insurance	Offline	NA	NA	0.00024	0	0.007474	0	0	0	0	0	0	0	0	0	0.00024	0	0
2017	11	Expedia NO	Standalone	Merchant	Insurance	Online	NA	NA	0.00024	0	0.007474	0	0	0	0	0	0	0	0	0	0.00024	0	0
2017	11	Expedia NO	Standalone	Merchant	Lodging	Offline	NA	NA	0.003811	0	0.00608	0	-0.003315	0	-0.003315	0	0.002172	0	-0.005487	0	0.004684	0	0
2017	11	Expedia NO	Standalone	Merchant	Lodging	Online	NA	NA	0.003811	0	0.00608	0	-0.003315	0	-0.003315	0	0.002172	0	-0.005487	0	0.004684	0	0
2017	12	Expedia NO	Package	Merchant	Car	Offline	NA	NA	0.018449	0	0.019479	0	-0.003832	0	-0.003832	0	0.003081	0	-0.006913	0	0.022281	0	0
2017	12	Expedia NO	Package	Merchant	Car	Online	NA	NA	0.018449	0	0.019479	0	-0.003832	0	-0.003832	0	0.003081	0	-0.006913	0	0.022281	0	0
2017	12	Expedia NO	Package	Merchant	DestSvc	Offline	NA	NA	0.00069	0	0.020314	0	-0.003832	0	-0.003832	0	0.003081	0	-0.006913	0	0.004521	0	0
2017	12	Expedia NO	Package	Merchant	DestSvc	Online	NA	NA	0.00069	0	0.020314	0	-0.003832	0	-0.003832	0	0.003081	0	-0.006913	0	0.004521	0	0
2017	12	Expedia NO	Package	Merchant	Insurance	Offline	NA	NA	0.174989	0	0.016265	0	0.003081	0	0.003081	0	0.003081	0	0	0	0.171908	0	0
2017	12	Expedia NO	Package	Merchant	Insurance	Online	NA	NA	0.174989	0	0.016265	0	0.003081	0	0.003081	0	0.003081	0	0	0	0.171908	0	0
2017	12	Expedia NO	Package	Merchant	Lodging	Offline	NA	NA	0.001053	0	0.020399	0	-0.003832	0	-0.003832	0	0.003081	0	-0.006913	0	0.002292	0	0
2017	12	Expedia NO	Package	Merchant	Lodging	Online	NA	NA	0.001053	0	0.020399	0	-0.003832	0	-0.003832	0	0.003081	0	-0.006913	0	0.002292	0	0
2017	12	Expedia NO	Standalone	Agency	Car	Offline	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	12	Expedia NO	Standalone	Agency	Car	Online	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	12	Expedia NO	Standalone	Agency	Cruise	Offline	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	12	Expedia NO	Standalone	Agency	Cruise	Online	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	12	Expedia NO	Standalone	Agency	Lodging	Offline	NA	NA	0	0	0.00965	0	-0.003315	0	-0.003315	0	0.002172	0	-0.005487	0	0	0	0
2017	12	Expedia NO	Standalone	Agency	Lodging	Online	NA	NA	0	0	0.00965	0	-0.003315	0	-0.003315	0	0.002172	0	-0.005487	0	0	0	0
2017	12	Expedia NO	Standalone	Direct Agency	Lodging	Offline	NA	NA	-0.003184	0	0.00965	0	-0.003315	0	-0.003315	0	0.002172	0	-0.005487	0	0.000131	0	0
2017	12	Expedia NO	Standalone	Direct Agency	Lodging	Online	NA	NA	-0.003184	0	0.00965	0	-0.003315	0	-0.003315	0	0.002172	0	-0.005487	0	0.000131	0	0
2017	12	Expedia NO	Standalone	Merchant	Car	Offline	NA	NA	0.079417	0	0.009514	0	-0.005537	0	-0.005537	0	0.001984	0	-0.007522	0	0.084954	0	0
2017	12	Expedia NO	Standalone	Merchant	Car	Online	NA	NA	0.079417	0	0.009514	0	-0.005537	0	-0.005537	0	0.001984	0	-0.007522	0	0.084954	0	0
2017	12	Expedia NO	Standalone	Merchant	DestSvc	Offline	NA	NA	-0.031201	0	0.03024	0	-0.007109	0	-0.007109	0	0	0	-0.007109	0	-0.024092	0	0
2017	12	Expedia NO	Standalone	Merchant	DestSvc	Online	NA	NA	-0.031201	0	0.03024	0	-0.007109	0	-0.007109	0	0	0	-0.007109	0	-0.024092	0	0
2017	12	Expedia NO	Standalone	Merchant	Insurance	Offline	NA	NA	0.00024	0	0.008218	0	0	0	0	0	0	0	0	0	0.00024	0	0
2017	12	Expedia NO	Standalone	Merchant	Insurance	Online	NA	NA	0.00024	0	0.008218	0	0	0	0	0	0	0	0	0	0.00024	0	0
2017	12	Expedia NO	Standalone	Merchant	Lodging	Offline	NA	NA	0.003799	0	0.007495	0	-0.003315	0	-0.003315	0	0.002172	0	-0.005487	0	0.004671	0	0
2017	12	Expedia NO	Standalone	Merchant	Lodging	Online	NA	NA	0.003799	0	0.007495	0	-0.003315	0	-0.003315	0	0.002172	0	-0.005487	0	0.004671	0	0
2017	10	EXPEDIA NTTDOCOMO	Package	Merchant	Car	Offline	NA	NA	-0.005879	0	0	0	-0.005879	0	-0.005879	0	0	0	-0.005879	0	0	0	0
2017	10	EXPEDIA NTTDOCOMO	Package	Merchant	Car	Online	NA	NA	-0.005879	0	0	0	-0.005879	0	-0.005879	0	0	0	-0.005879	0	0	0	0
2017	10	EXPEDIA NTTDOCOMO	Package	Merchant	DestSvc	Offline	NA	NA	-0.002492	0	0.018691	0	-0.002207	0	-0.002207	0	0.003672	0	-0.005879	0	-0.000285	0	0
2017	10	EXPEDIA NTTDOCOMO	Package	Merchant	DestSvc	Online	NA	NA	-0.002492	0	0.018691	0	-0.002207	0	-0.002207	0	0.003672	0	-0.005879	0	-0.000285	0	0
2017	10	EXPEDIA NTTDOCOMO	Package	Merchant	Insurance	Offline	NA	NA	0.00361	0	0.018691	0	0.003672	0	0.003672	0	0.003672	0	0	0	-0.000062	0	0
2017	10	EXPEDIA NTTDOCOMO	Package	Merchant	Insurance	Online	NA	NA	0.00361	0	0.018691	0	0.003672	0	0.003672	0	0.003672	0	0	0	-0.000062	0	0
2017	10	EXPEDIA NTTDOCOMO	Package	Merchant	Lodging	Offline	NA	NA	0.003149	0	0.018691	0	-0.002207	0	-0.002207	0	0.003672	0	-0.005879	0	0.004596	0	0
2017	10	EXPEDIA NTTDOCOMO	Package	Merchant	Lodging	Online	NA	NA	0.003149	0	0.018691	0	-0.002207	0	-0.002207	0	0.003672	0	-0.005879	0	0.004596	0	0
2017	10	EXPEDIA NTTDOCOMO	Standalone	Agency	Car	Offline	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	10	EXPEDIA NTTDOCOMO	Standalone	Agency	Car	Online	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	10	EXPEDIA NTTDOCOMO	Standalone	Agency	Cruise	Offline	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	10	EXPEDIA NTTDOCOMO	Standalone	Agency	Cruise	Online	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	10	EXPEDIA NTTDOCOMO	Standalone	Agency	Lodging	Offline	NA	NA	0	0	0.006172	0	-0.001346	0	-0.001346	0	0.005217	0	-0.006563	0	0	0	0
2017	10	EXPEDIA NTTDOCOMO	Standalone	Agency	Lodging	Online	NA	NA	0	0	0.006172	0	-0.001346	0	-0.001346	0	0.005217	0	-0.006563	0	0	0	0
2017	10	EXPEDIA NTTDOCOMO	Standalone	Direct Agency	Lodging	Offline	NA	NA	-0.00483	0	0.006172	0	-0.001346	0	-0.001346	0	0.005217	0	-0.006563	0	-0.003484	0	0
2017	10	EXPEDIA NTTDOCOMO	Standalone	Direct Agency	Lodging	Online	NA	NA	-0.00483	0	0.006172	0	-0.001346	0	-0.001346	0	0.005217	0	-0.006563	0	-0.003484	0	0
2017	10	EXPEDIA NTTDOCOMO	Standalone	Merchant	Car	Offline	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	10	EXPEDIA NTTDOCOMO	Standalone	Merchant	Car	Online	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	10	EXPEDIA NTTDOCOMO	Standalone	Merchant	DestSvc	Offline	NA	NA	-0.058487	0	0.024983	0	-0.006741	0	-0.006741	0	0	0	-0.006741	0	-0.051746	0	0
2017	10	EXPEDIA NTTDOCOMO	Standalone	Merchant	DestSvc	Online	NA	NA	-0.058487	0	0.024983	0	-0.006741	0	-0.006741	0	0	0	-0.006741	0	-0.051746	0	0
2017	10	EXPEDIA NTTDOCOMO	Standalone	Merchant	Insurance	Offline	NA	NA	-0.000469	0	0.024983	0	0	0	0	0	0	0	0	0	-0.000469	0	0
2017	10	EXPEDIA NTTDOCOMO	Standalone	Merchant	Insurance	Online	NA	NA	-0.000469	0	0.024983	0	0	0	0	0	0	0	0	0	-0.000469	0	0
2017	10	EXPEDIA NTTDOCOMO	Standalone	Merchant	Lodging	Offline	NA	NA	0.005304	0	0.024475	0	-0.001346	0	-0.001346	0	0.005217	0	-0.006563	0	0.004983	0	0
2017	10	EXPEDIA NTTDOCOMO	Standalone	Merchant	Lodging	Online	NA	NA	0.005304	0	0.024475	0	-0.001346	0	-0.001346	0	0.005217	0	-0.006563	0	0.004983	0	0
2017	11	EXPEDIA NTTDOCOMO	Package	Merchant	Car	Offline	NA	NA	-0.005879	0	0	0	-0.005879	0	-0.005879	0	0	0	-0.005879	0	0	0	0
2017	11	EXPEDIA NTTDOCOMO	Package	Merchant	Car	Online	NA	NA	-0.005879	0	0	0	-0.005879	0	-0.005879	0	0	0	-0.005879	0	0	0	0
2017	11	EXPEDIA NTTDOCOMO	Package	Merchant	DestSvc	Offline	NA	NA	-0.002541	0	0.018691	0	-0.002207	0	-0.002207	0	0.003672	0	-0.005879	0	-0.000334	0	0
2017	11	EXPEDIA NTTDOCOMO	Package	Merchant	DestSvc	Online	NA	NA	-0.002541	0	0.018691	0	-0.002207	0	-0.002207	0	0.003672	0	-0.005879	0	-0.000334	0	0
2017	11	EXPEDIA NTTDOCOMO	Package	Merchant	Insurance	Offline	NA	NA	0.00361	0	0.018691	0	0.003672	0	0.003672	0	0.003672	0	0	0	-0.000062	0	0
2017	11	EXPEDIA NTTDOCOMO	Package	Merchant	Insurance	Online	NA	NA	0.00361	0	0.018691	0	0.003672	0	0.003672	0	0.003672	0	0	0	-0.000062	0	0
2017	11	EXPEDIA NTTDOCOMO	Package	Merchant	Lodging	Offline	NA	NA	0.003149	0	0.018691	0	-0.002207	0	-0.002207	0	0.003672	0	-0.005879	0	0.004596	0	0
2017	11	EXPEDIA NTTDOCOMO	Package	Merchant	Lodging	Online	NA	NA	0.003149	0	0.018691	0	-0.002207	0	-0.002207	0	0.003672	0	-0.005879	0	0.004596	0	0
2017	11	EXPEDIA NTTDOCOMO	Standalone	Agency	Car	Offline	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	11	EXPEDIA NTTDOCOMO	Standalone	Agency	Car	Online	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	11	EXPEDIA NTTDOCOMO	Standalone	Agency	Cruise	Offline	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	11	EXPEDIA NTTDOCOMO	Standalone	Agency	Cruise	Online	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	11	EXPEDIA NTTDOCOMO	Standalone	Agency	Lodging	Offline	NA	NA	0	0	0.006172	0	-0.001346	0	-0.001346	0	0.005217	0	-0.006563	0	0	0	0
2017	11	EXPEDIA NTTDOCOMO	Standalone	Agency	Lodging	Online	NA	NA	0	0	0.006172	0	-0.001346	0	-0.001346	0	0.005217	0	-0.006563	0	0	0	0
2017	11	EXPEDIA NTTDOCOMO	Standalone	Direct Agency	Lodging	Offline	NA	NA	-0.00483	0	0.006172	0	-0.001346	0	-0.001346	0	0.005217	0	-0.006563	0	-0.003484	0	0
2017	11	EXPEDIA NTTDOCOMO	Standalone	Direct Agency	Lodging	Online	NA	NA	-0.00483	0	0.006172	0	-0.001346	0	-0.001346	0	0.005217	0	-0.006563	0	-0.003484	0	0
2017	11	EXPEDIA NTTDOCOMO	Standalone	Merchant	Car	Offline	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	11	EXPEDIA NTTDOCOMO	Standalone	Merchant	Car	Online	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	11	EXPEDIA NTTDOCOMO	Standalone	Merchant	DestSvc	Offline	NA	NA	-0.057975	0	0.024983	0	-0.006741	0	-0.006741	0	0	0	-0.006741	0	-0.051234	0	0
2017	11	EXPEDIA NTTDOCOMO	Standalone	Merchant	DestSvc	Online	NA	NA	-0.057975	0	0.024983	0	-0.006741	0	-0.006741	0	0	0	-0.006741	0	-0.051234	0	0
2017	11	EXPEDIA NTTDOCOMO	Standalone	Merchant	Insurance	Offline	NA	NA	-0.000469	0	0.024983	0	0	0	0	0	0	0	0	0	-0.000469	0	0
2017	11	EXPEDIA NTTDOCOMO	Standalone	Merchant	Insurance	Online	NA	NA	-0.000469	0	0.024983	0	0	0	0	0	0	0	0	0	-0.000469	0	0
2017	11	EXPEDIA NTTDOCOMO	Standalone	Merchant	Lodging	Offline	NA	NA	0.00531	0	0.024475	0	-0.001346	0	-0.001346	0	0.005217	0	-0.006563	0	0.004989	0	0
2017	11	EXPEDIA NTTDOCOMO	Standalone	Merchant	Lodging	Online	NA	NA	0.00531	0	0.024475	0	-0.001346	0	-0.001346	0	0.005217	0	-0.006563	0	0.004989	0	0
2017	12	EXPEDIA NTTDOCOMO	Package	Merchant	Car	Offline	NA	NA	-0.005879	0	0	0	-0.005879	0	-0.005879	0	0	0	-0.005879	0	0	0	0
2017	12	EXPEDIA NTTDOCOMO	Package	Merchant	Car	Online	NA	NA	-0.005879	0	0	0	-0.005879	0	-0.005879	0	0	0	-0.005879	0	0	0	0
2017	12	EXPEDIA NTTDOCOMO	Package	Merchant	DestSvc	Offline	NA	NA	-0.002632	0	0.018691	0	-0.002207	0	-0.002207	0	0.003672	0	-0.005879	0	-0.000425	0	0
2017	12	EXPEDIA NTTDOCOMO	Package	Merchant	DestSvc	Online	NA	NA	-0.002632	0	0.018691	0	-0.002207	0	-0.002207	0	0.003672	0	-0.005879	0	-0.000425	0	0
2017	12	EXPEDIA NTTDOCOMO	Package	Merchant	Insurance	Offline	NA	NA	0.00361	0	0.018691	0	0.003672	0	0.003672	0	0.003672	0	0	0	-0.000062	0	0
2017	12	EXPEDIA NTTDOCOMO	Package	Merchant	Insurance	Online	NA	NA	0.00361	0	0.018691	0	0.003672	0	0.003672	0	0.003672	0	0	0	-0.000062	0	0
2017	12	EXPEDIA NTTDOCOMO	Package	Merchant	Lodging	Offline	NA	NA	0.003149	0	0.018691	0	-0.002207	0	-0.002207	0	0.003672	0	-0.005879	0	0.004596	0	0
2017	12	EXPEDIA NTTDOCOMO	Package	Merchant	Lodging	Online	NA	NA	0.003149	0	0.018691	0	-0.002207	0	-0.002207	0	0.003672	0	-0.005879	0	0.004596	0	0
2017	12	EXPEDIA NTTDOCOMO	Standalone	Agency	Car	Offline	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	12	EXPEDIA NTTDOCOMO	Standalone	Agency	Car	Online	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	12	EXPEDIA NTTDOCOMO	Standalone	Agency	Cruise	Offline	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	12	EXPEDIA NTTDOCOMO	Standalone	Agency	Cruise	Online	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	12	EXPEDIA NTTDOCOMO	Standalone	Agency	Lodging	Offline	NA	NA	0	0	0.006172	0	-0.001346	0	-0.001346	0	0.005217	0	-0.006563	0	0	0	0
2017	12	EXPEDIA NTTDOCOMO	Standalone	Agency	Lodging	Online	NA	NA	0	0	0.006172	0	-0.001346	0	-0.001346	0	0.005217	0	-0.006563	0	0	0	0
2017	12	EXPEDIA NTTDOCOMO	Standalone	Direct Agency	Lodging	Offline	NA	NA	-0.00483	0	0.006172	0	-0.001346	0	-0.001346	0	0.005217	0	-0.006563	0	-0.003484	0	0
2017	12	EXPEDIA NTTDOCOMO	Standalone	Direct Agency	Lodging	Online	NA	NA	-0.00483	0	0.006172	0	-0.001346	0	-0.001346	0	0.005217	0	-0.006563	0	-0.003484	0	0
2017	12	EXPEDIA NTTDOCOMO	Standalone	Merchant	Car	Offline	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	12	EXPEDIA NTTDOCOMO	Standalone	Merchant	Car	Online	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	12	EXPEDIA NTTDOCOMO	Standalone	Merchant	DestSvc	Offline	NA	NA	-0.057601	0	0.024983	0	-0.006741	0	-0.006741	0	0	0	-0.006741	0	-0.05086	0	0
2017	12	EXPEDIA NTTDOCOMO	Standalone	Merchant	DestSvc	Online	NA	NA	-0.057601	0	0.024983	0	-0.006741	0	-0.006741	0	0	0	-0.006741	0	-0.05086	0	0
2017	12	EXPEDIA NTTDOCOMO	Standalone	Merchant	Insurance	Offline	NA	NA	-0.000469	0	0.024983	0	0	0	0	0	0	0	0	0	-0.000469	0	0
2017	12	EXPEDIA NTTDOCOMO	Standalone	Merchant	Insurance	Online	NA	NA	-0.000469	0	0.024983	0	0	0	0	0	0	0	0	0	-0.000469	0	0
2017	12	EXPEDIA NTTDOCOMO	Standalone	Merchant	Lodging	Offline	NA	NA	0.005322	0	0.024475	0	-0.001346	0	-0.001346	0	0.005217	0	-0.006563	0	0.005002	0	0
2017	12	EXPEDIA NTTDOCOMO	Standalone	Merchant	Lodging	Online	NA	NA	0.005322	0	0.024475	0	-0.001346	0	-0.001346	0	0.005217	0	-0.006563	0	0.005002	0	0
2017	10	Expedia NZ	Package	Merchant	Car	Offline	NA	NA	0.02561	0	0.019562	0	-0.002184	0	-0.002184	0	0.005308	0	-0.007493	0	0.027794	0	0
2017	10	Expedia NZ	Package	Merchant	Car	Online	NA	NA	0.02561	0	0.019562	0	-0.002184	0	-0.002184	0	0.005308	0	-0.007493	0	0.027794	0	0
2017	10	Expedia NZ	Package	Merchant	DestSvc	Offline	NA	NA	0.016605	0	0.019562	0	-0.002184	0	-0.002184	0	0.005308	0	-0.007493	0	0.01879	0	0
2017	10	Expedia NZ	Package	Merchant	DestSvc	Online	NA	NA	0.016605	0	0.019562	0	-0.002184	0	-0.002184	0	0.005308	0	-0.007493	0	0.01879	0	0
2017	10	Expedia NZ	Package	Merchant	Insurance	Offline	NA	NA	0.039263	0	0.019562	0	0.005308	0	0.005308	0	0.005308	0	0	0	0.033955	0	0
2017	10	Expedia NZ	Package	Merchant	Insurance	Online	NA	NA	0.039263	0	0.019562	0	0.005308	0	0.005308	0	0.005308	0	0	0	0.033955	0	0
2017	10	Expedia NZ	Package	Merchant	Lodging	Offline	NA	NA	0.006255	0	0.019562	0	-0.002184	0	-0.002184	0	0.005308	0	-0.007493	0	0.006178	0	0
2017	10	Expedia NZ	Package	Merchant	Lodging	Online	NA	NA	0.006255	0	0.019562	0	-0.002184	0	-0.002184	0	0.005308	0	-0.007493	0	0.006178	0	0
2017	10	Expedia NZ	Standalone	Agency	Car	Offline	NA	NA	0.105861	0	0.012835	0	-0.004229	0	-0.004229	0	0.001949	0	-0.006178	0	0.02556	0	0
2017	10	Expedia NZ	Standalone	Agency	Car	Online	NA	NA	0.105861	0	0.012835	0	-0.004229	0	-0.004229	0	0.001949	0	-0.006178	0	0.02556	0	0
2017	10	Expedia NZ	Standalone	Agency	Cruise	Offline	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	10	Expedia NZ	Standalone	Agency	Cruise	Online	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	10	Expedia NZ	Standalone	Agency	Lodging	Offline	NA	NA	0	0	0.009029	0	-0.002065	0	-0.002065	0	0.003084	0	-0.005149	0	0	0	0
2017	10	Expedia NZ	Standalone	Agency	Lodging	Online	NA	NA	0	0	0.009029	0	-0.002065	0	-0.002065	0	0.003084	0	-0.005149	0	0	0	0
2017	10	Expedia NZ	Standalone	Direct Agency	Lodging	Offline	NA	NA	-0.002613	0	0.009029	0	-0.002065	0	-0.002065	0	0.003084	0	-0.005149	0	-0.000548	0	0
2017	10	Expedia NZ	Standalone	Direct Agency	Lodging	Online	NA	NA	-0.002613	0	0.009029	0	-0.002065	0	-0.002065	0	0.003084	0	-0.005149	0	-0.000548	0	0
2017	10	Expedia NZ	Standalone	Merchant	Car	Offline	NA	NA	0.105806	0	0.036901	0	-0.004229	0	-0.004229	0	0.001949	0	-0.006178	0	0.110035	0	0
2017	10	Expedia NZ	Standalone	Merchant	Car	Online	NA	NA	0.105806	0	0.036901	0	-0.004229	0	-0.004229	0	0.001949	0	-0.006178	0	0.110035	0	0
2017	10	Expedia NZ	Standalone	Merchant	DestSvc	Offline	NA	NA	-0.020466	0	0.046243	0	-0.006711	0	-0.006711	0	0	0	-0.006711	0	-0.013755	0	0
2017	10	Expedia NZ	Standalone	Merchant	DestSvc	Online	NA	NA	-0.020466	0	0.046243	0	-0.006711	0	-0.006711	0	0	0	-0.006711	0	-0.013755	0	0
2017	10	Expedia NZ	Standalone	Merchant	Insurance	Offline	NA	NA	-0.000015	0	0.026271	0	0	0	0	0	0	0	0	0	-0.000015	0	0
2017	10	Expedia NZ	Standalone	Merchant	Insurance	Online	NA	NA	-0.000015	0	0.026271	0	0	0	0	0	0	0	0	0	-0.000015	0	0
2017	10	Expedia NZ	Standalone	Merchant	Lodging	Offline	NA	NA	0.00275	0	0.024454	0	-0.002065	0	-0.002065	0	0.003084	0	-0.005149	0	0.002901	0	0
2017	10	Expedia NZ	Standalone	Merchant	Lodging	Online	NA	NA	0.00275	0	0.024454	0	-0.002065	0	-0.002065	0	0.003084	0	-0.005149	0	0.002901	0	0
